Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
DRQ,"Dril-Quip, Inc.",43.6,$1.65B,1997,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/drq
DS,Drive Shack Inc.,2.91,$194.77M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ds
DS^B,Drive Shack Inc.,25.3222,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^b
DS^C,Drive Shack Inc.,24.2493,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^c
DS^D,Drive Shack Inc.,24.836,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^d
DST,"DST Systems, Inc.",52.11,$3.15B,1995,Technology,EDP Services,http://www.nasdaq.com/symbol/dst
DSW,DSW Inc.,20.19,$1.62B,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dsw
DTE,DTE Energy Company,110.53,$19.83B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,25.69,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtj
DTQ,DTE Energy Company,25.16,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,54.83,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtv
DTY,DTE Energy Company,27.27,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dty
DCO,Ducommun Incorporated,29.36,$332.34M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,16.16,$612.95M,2011,n/a,n/a,http://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,6.46,$168.67M,2014,n/a,n/a,http://www.nasdaq.com/symbol/dse
DNP,"Duff & Phelps Utilities Income, Inc.",11.32,$3.23B,1987,n/a,n/a,http://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",14.64,$124.74M,1991,n/a,n/a,http://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",9.26,$254.6M,1993,n/a,n/a,http://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,86.06,$60.24B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,25.51,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,29.58,$10.52B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dre
DNB,Dun & Bradstreet Corporation (The),111.03,$4.1B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dnb
DHG,"DWS High Income Opportunities Fund, Inc.",15.009,$227.86M,2006,n/a,n/a,http://www.nasdaq.com/symbol/dhg
DXC,DXC Technology Company,84.85,$24.16B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dxc
DY,"Dycom Industries, Inc.",80.44,$2.5B,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,13.28,$471.31M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/dlng
DLNG^A,Dynagas LNG Partners LP,26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng^a
DYN,Dynegy Inc.,9.47,$1.24B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dyn
DYN.WS,Dynegy Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws
DYN.WS.A,Dynegy Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws.a
DYN^A,Dynegy Inc.,31.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a
DYNC,Dynegy Inc.,65.65,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dync
DX,"Dynex Capital, Inc.",7.18,$353.5M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dx
DX^A,"Dynex Capital, Inc.",25.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",24.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b
DD^A,E.I. du Pont de Nemours and Company,91.5,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^a
DD^B,E.I. du Pont de Nemours and Company,104.4799,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^b
ELF,"e.l.f. Beauty, Inc.",19.9,$917.39M,2016,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/elf
SSP,E.W. Scripps Company (The),18.13,$1.49B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ssp
EGIF,Eagle Growth and Income Opportunities Fund,16.64,$119.49M,2015,n/a,n/a,http://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,103.19,$5B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/exp
ECC           ,Eagle Point Credit Company Inc.,20.51,$371.04M,2014,n/a,n/a,http://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,25.8584,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,26.35,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eccb
ECCY,Eagle Point Credit Company Inc.,25.59,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/eccy
ECCZ,Eagle Point Credit Company Inc.,25.3,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/eccz
ESTE,"Earthstone Energy, Inc.",10.36,$610.95M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/este
DEA,"Easterly Government Properties, Inc.",19.95,$776.63M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dea
EGP,"EastGroup Properties, Inc.",90.55,$3.11B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,85.41,$12.37B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,8.15,$346.29M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kodk
KODK.WS,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws.a
ETN,"Eaton Corporation, PLC",77.9,$34.65B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/etn
ETV,Eaton Vance Corporation,15.31,$996.44M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,11.84,$1.26B,2005,n/a,n/a,http://www.nasdaq.com/symbol/etw
EV,Eaton Vance Corporation,47.64,$5.56B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ev
EOI,Eaton Vance Enhance Equity Income Fund,13.62,$533.54M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,15.01,$715.3M,2005,n/a,n/a,http://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,14.58,$581.21M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eft
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.87,$207.27M,2017,n/a,n/a,http://www.nasdaq.com/symbol/efl
EFF,Eaton vance Floating-Rate Income Plus Fund,16.55,$125.89M,2013,n/a,n/a,http://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,10.14,$217.61M,2016,n/a,n/a,http://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,21,$227.48M,2013,n/a,n/a,http://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,22.9514,$349.2M,2009,n/a,n/a,http://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,13.05,$310.36M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.43,$600.38M,2007,n/a,n/a,http://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,14.73,$542.78M,2003,n/a,n/a,http://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,6.53,$247.27M,1998,n/a,n/a,http://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,14.41,$257.66M,2005,n/a,n/a,http://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,21.91,$1.6B,2003,n/a,n/a,http://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,24.39,$354.39M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,11.75,$114.35M,2010,n/a,n/a,http://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,16.92,$1.29B,2004,n/a,n/a,http://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.63,$414.51M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.48,$1.72B,2006,n/a,n/a,http://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,9.37,$2.82B,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,2.225,$39.17M,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ect
ECR,Eclipse Resources Corporation,2.4,$630.57M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ecr
ECL,Ecolab Inc.,130.53,$37.77B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,9.42,$19.37B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ec
EIX,Edison International,80.55,$26.24B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix
EDR,Education Realty Trust Inc.,39.91,$2.92B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/edr
EW,Edwards Lifesciences Corporation,112.69,$23.8B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ew
EHIC,eHi Car Services Limited,9.97,$692.23M,2014,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/ehic
EP^C,El Paso Corporation,49,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ep^c
EE,El Paso Electric Company,54.8,$2.22B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ee
EGO,Eldorado Gold Corporation,2.32,$1.84B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ego
ELVT,"Elevate Credit, Inc.",6.22,$259.33M,2017,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/elvt
LLY,Eli Lilly and Company,82.52,$90.85B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly
ELLI,"Ellie Mae, Inc.",85.7,$2.95B,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/elli
EFC,Ellington Financial LLC,15.67,$503.21M,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/efc
EARN,Ellington Residential Mortgage REIT,14.59,$192.66M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/earn
AKO.A,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.b
ERJ,Embraer-Empresa Brasileira de Aeronautica,23.64,$4.34B,2000,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/erj
EME,"EMCOR Group, Inc.",68.54,$4.06B,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/eme
EEX,"Emerald Expositions Events, Inc.",22.45,$1.62B,2017,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/eex
EMES,Emerge Energy Services LP,8.06,$243.02M,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/emes
EBS,"Emergent Biosolutions, Inc.",37.87,$1.56B,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebs
EMR,Emerson Electric Company,62.99,$40.31B,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr
ESRT,"Empire State Realty Trust, Inc.",20.5,$6.5B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,41.8,$1.35B,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),36.09,$1.64B,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/edn
