Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
IVTY,"Invuity, Inc.",8.35,$142.37M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ivty
IONS,"Ionis Pharmaceuticals, Inc.",59.57,$7.41B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ions
IOVA,"Iovance Biotherapeutics, Inc.",8.25,$517.16M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/iova
IPAS,iPass Inc.,0.59,$39.34M,2003,Technology,EDP Services,http://www.nasdaq.com/symbol/ipas
DTYS,iPath US Treasury 10-year Bear ETN,15.94,$47.45M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtys
DTYL,iPath US Treasury 10-year Bull ETN,76.61,$5.27M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtyl
DTUS,iPath US Treasury 2-year Bear ETN,31.21,$8.07M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtus
DTUL,iPath US Treasury 2-year Bull ETN,64.71,$4.48M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtul
DFVS,iPath US Treasury 5-year Bear ETN,27.3229,$1.16M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvs
DFVL,iPath US Treasury 5-year Bull ETN,68.83,$5M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvl
FLAT,iPath US Treasury Flattener ETN,61.2924,$3.45M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/flat
DLBS,iPath US Treasury Long Bond Bear ETN,16.2496,$16.39M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbs
DLBL,iPath US Treasury Long Bond Bull ETN,77.2,$4.73M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbl
STPP,iPath US Treasury Steepener ETN,32.27,$4.25M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/stpp
IPGP,IPG Photonics Corporation,183.17,$9.86B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/ipgp
CSML,IQ Chaikin U.S. Small Cap ETF,25.47,$185.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csml
IRMD,iRadimed Corporation,9.95,$105.29M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irmd
IRTC,"iRhythm Technologies, Inc.",48.8,$1.11B,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irtc
IRIX,IRIDEX Corporation,9.87,$114.17M,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/irix
IRDM,Iridium Communications Inc,10.05,$981.57M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdm
IRDMB,Iridium Communications Inc,348,$174M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdmb
IRBT,iRobot Corporation,81.2,$2.25B,2005,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/irbt
IRWD,"Ironwood Pharmaceuticals, Inc.",15.85,$2.37B,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/irwd
IRCP,IRSA Propiedades Comerciales S.A.,57.01,$1.8B,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/ircp
PMPT,iSectors Post-MPT Growth ETF,26,$13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pmpt
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,50.58,$543.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slqd
CSJ,iShares 1-3 Year Credit Bond ETF,105.42,$11.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csj
ISHG,iShares 1-3 Year International Treasury Bond ETF,84.8,$80.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ishg
SHY,iShares 1-3 Year Treasury Bond ETF,84.5,$11.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shy
TLT,iShares 20+ Year Treasury Bond ETF,126.13,$9.56B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlt
IEI,iShares 3-7 Year Treasury Bond ETF,123.97,$8.21B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iei
IEF,iShares 7-10 Year Treasury Bond ETF,107.27,$7.84B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ief
AIA,iShares Asia 50 ETF,62.33,$479.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aia
COMT,iShares Commodities Select Strategy ETF,34.77,$201.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/comt
ISTB,iShares Core 1-5 Year USD Bond ETF,50.3,$1.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/istb
IXUS,iShares Core MSCI Total International Stock ETF,61.04,$7.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ixus
IUSG,iShares Core S&P U.S. Growth ETF,50.52,$2.59B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iusg
IUSV,iShares Core S&P U.S. Value ETF,52.07,$2.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iusv
IUSB,iShares Core Total USD Bond Market ETF,51.17,$1.2B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iusb
HEWG,iShares Currency Hedged MSCI Germany ETF,27.89,$662.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hewg
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,25.17,$10.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/susb
SUSC,iShares ESG USD Corporate Bond ETF,25.33,$10.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/susc
XT,iShares Exponential Technologies ETF,34.2031,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/xt
FALN,iShares Fallen Angels USD Bond ETF,27.57,$11.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faln
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,39.2333,$39.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifeu
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.7093,$564.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifgl
IGF,iShares Global Infrastructure ETF,46.04,$1.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igf
GNMA,iShares GNMA Bond ETF,49.82,$124.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gnma
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,51.9105,$10.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyxe
CIU,iShares Intermediate Credit Bond ETF,110.22,$7.26B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciu
IGOV,iShares International Treasury Bond ETF,49.85,$732.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igov
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,116.83,$12.01B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emb
MBB,iShares MBS ETF,107.29,$11.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbb
JKI,iShares Morningstar Mid-Cap ETF,149.71,$389.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jki
ACWX,iShares MSCI ACWI ex US Index Fund,48.36,$2.73B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acwx
ACWI,iShares MSCI ACWI Index Fund,68.7,$7.71B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acwi
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,73.755,$4.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aaxj
EWZS,iShares MSCI Brazil Small-Cap ETF,17.61,$67.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ewzs
MCHI,iShares MSCI China ETF,64.26,$2.61B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mchi
ESGD,iShares MSCI EAFE ESG Optimized ETF,65.86,$125.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgd
SCZ,iShares MSCI EAFE Small-Cap ETF,61.43,$9.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scz
ESGE,iShares MSCI EM ESG Optimized ETF,70.81,$99.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esge
EEMA,iShares MSCI Emerging Markets Asia Index Fund,71.38,$521.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eema
EMXC,iShares MSCI Emerging Markets ex China ETF,52.31,$10.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emxc
EUFN,iShares MSCI Europe Financials Sector Index Fund,23.1,$1.67B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eufn
IEUS,iShares MSCI Europe Small-Cap ETF,55.69,$167.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ieus
RING,iShares MSCI Global Gold Miners ETF,19.29,$380.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ring
MPCT,iShares MSCI Global Impact ETF,57.69,$25.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpct
ENZL,iShares MSCI New Zealand Capped ETF,46.33,$176.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enzl
QAT,iShares MSCI Qatar Capped ETF,15.63,$46.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qat
TUR,iShares MSCI Turkey ETF,44.16,$406.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tur
UAE,iShares MSCI UAE Capped ETF,17.751,$49.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/uae
ESGU,iShares MSCI USA ESG Optimized ETF,54.775,$10.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgu
IBB,iShares Nasdaq Biotechnology Index Fund,332.17,$9.77B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,157.68,$1.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soxx
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,25,$2.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amca
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,34.38,$49.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,9.17,$113.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,65.91,$300.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wood
INDY,iShares S&P India Nifty 50 Index Fund,35.69,$1.17B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/indy
IJT,iShares S&P Small-Cap 600 Growth ETF,158.69,$4.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ijt
DVY,iShares Select Dividend ETF,93.86,$17.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dvy
SHV,iShares Short Treasury Bond ETF,110.32,$5.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shv
CRED,iShares U.S. Credit Bond ETF,112.17,$1.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cred
PFF,iShares U.S. Preferred Stock ETF,38.89,$18.55B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pff
ISRL,"Isramco, Inc.",109.7,$298.13M,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl
ITI,"Iteris, Inc.",6.22,$202.56M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
ITRI,"Itron, Inc.",76.5,$2.96B,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,35.95,$843.94M,2005,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn
ITUS,ITUS Corporation,1.28,$19.35M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus
IVENC,Ivy NextShares,100.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivenc
IVFGC,Ivy NextShares,99.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfgc
IVFVC,Ivy NextShares,99.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfvc
IXYS,IXYS Corporation,23.1,$753.3M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys
IZEA,IZEA Inc.,1.8708,$10.68M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea
JJSF,J & J Snack Foods Corp.,128.78,$2.41B,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf
MAYS,"J. W. Mays, Inc.",38.75,$78.11M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays
JBHT,"J.B. Hunt Transport Services, Inc.",102.76,$11.25B,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht
JCOM,"j2 Global, Inc.",74.89,$3.62B,1999,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom
JASO,"JA Solar Holdings, Co., Ltd.",8.14,$387.23M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso
JKHY,"Jack Henry & Associates, Inc.",102.41,$7.93B,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy
JACK,Jack In The Box Inc.,97.18,$2.86B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JXSB,Jacksonville Bancorp Inc.,30.9,$56.02M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb
JAGX,"Jaguar Health, Inc.",0.4,$27.08M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",2.85,$76.91M,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk
JMBA,"Jamba, Inc.",9.1,$139.5M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JRVR,"James River Group Holdings, Ltd.",39.73,$1.17B,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr
SGQI,Janus Henderson SG Global Quality Income ETF,28.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgqi
JSML,Janus Henderson Small Cap Growth Alpha ETF,34.27,$6.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,34.86,$12.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd
JASN,"Jason Industries, Inc.",1.19,$30.9M,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.0432,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw
JAZZ,Jazz Pharmaceuticals plc,152.65,$9.17B,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JD,"JD.com, Inc.",44.74,$63.68B,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
JSYN,Jensyn Acquistion Corp.,10.23,$52.88M,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.29,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,10.67,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.2,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynw
JBLU,JetBlue Airways Corporation,19.16,$6.3B,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JTPY,JetPay Corporation,1.8,$28.21M,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
JCTCF,Jewett-Cameron Trading Company,13.505,$30.33M,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
WYIG,JM Global Holding Company,10.2,$57.11M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyig
WYIGU,JM Global Holding Company,10.3,$57.67M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigu
WYIGW,JM Global Holding Company,0.3619,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigw
JMU,JMU Limited,1.6446,$134.82M,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
JBSS,"John B. Sanfilippo & Son, Inc.",64.61,$729.93M,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,66.47,$664.45M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JNCE,"Jounce Therapeutics, Inc.",15.4,$495.79M,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/jnce
JNP,"Juniper Pharmaceuticals, Inc.",4.3845,$47.55M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp
JUNO,"Juno Therapeutics, Inc.",44.65,$4.75B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno
KTWO,"K2M Group Holdings, Inc.",20.84,$902.35M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo
KALU,Kaiser Aluminum Corporation,98.42,$1.67B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KALA,"Kala Pharmaceuticals, Inc.",21.99,$532.75M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kala
KALV,"KalVista Pharmaceuticals, Inc.",6.69,$64.98M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kalv
KMDA,Kamada Ltd.,4.65,$187.18M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda
KNDI,"Kandi Technologies Group, Inc.",5.3,$254.51M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
KPTI,Karyopharm Therapeutics Inc.,10.86,$511.93M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti
KAAC,Kayne Anderson Acquisition Corp.,9.7271,$458.78M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaac
KAACU,Kayne Anderson Acquisition Corp.,10.0299,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaacu
KAACW,Kayne Anderson Acquisition Corp.,0.83,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kaacw
KBLM,KBL Merger Corp. IV,9.7015,$144.33M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblm
KBLMR,KBL Merger Corp. IV,0.32,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmr
KBLMU,KBL Merger Corp. IV,10.15,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmu
KBLMW,KBL Merger Corp. IV,0.19,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/kblmw
KBSF,KBS Fashion Group Limited,2.56,$4.54M,2013,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf
KCAP,"KCAP Financial, Inc.",3.51,$130.52M,2006,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KCAPL,"KCAP Financial, Inc.",24.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcapl
KRNY,Kearny Financial,14.8,$1.23B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny
KELYA,"Kelly Services, Inc.",22.69,$869.23M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",20.95,$802.57M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb
KMPH,"KemPharm, Inc.",3.8,$55.7M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmph
KFFB,Kentucky First Federal Bancorp,9.55,$80.65M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KERX,"Keryx Biopharmaceuticals, Inc.",7.31,$868.06M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEQU,Kewaunee Scientific Corporation,28.4,$77.07M,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KTEC,"Key Technology, Inc.",15.78,$102.36M,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec
KTCC,Key Tronic Corporation,6.88,$74.03M,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc
KFRC,"Kforce, Inc.",18.45,$493.12M,1995,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KE,"Kimball Electronics, Inc.",20.7,$555.06M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke
KBAL,"Kimball International, Inc.",17.71,$663.85M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal
KIN,"Kindred Biosciences, Inc.",7.3,$205.51M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin
KGJI,Kingold Jewelry Inc.,1.86,$122.8M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",15.15,$161.05M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins
KONE,Kingtone Wirelessinfo Solution Holding Ltd,3.01,$4.23M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/kone
KNSL,"Kinsale Capital Group, Inc.",40.98,$859.3M,2016,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/knsl
KIRK,"Kirkland&#39;s, Inc.",11,$176.12M,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk
KITE,"Kite Pharma, Inc.",178.89,$10.26B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/kite
KTOV,Kitov Pharmaceuticals Holdings Ltd.,1.94,$15.96M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.5426,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,100.91,$15.83B,1980,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac
KLXI,KLX Inc.,48.93,$2.52B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi
KONA,"Kona Grill, Inc.",3.9,$39.4M,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona
KOPN,Kopin Corporation,4.28,$321.67M,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,18.25,$615.66M,2015,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,1.5,$11.07M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
KWEB,KraneShares CSI China Internet ETF,59.2,$201.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
KTOS,"Kratos Defense & Security Solutions, Inc.",12.29,$1.27B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos
KLIC,"Kulicke and Soffa Industries, Inc.",20,$1.42B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic
KURA,"Kura Oncology, Inc.",12.85,$274.67M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",11.7,$199.93M,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
FSTR,L.B. Foster Company,20.15,$208.4M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
LJPC,La Jolla Pharmaceutical Company,32.82,$726.09M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc
LSBK,"Lake Shore Bancorp, Inc.",16,$97.64M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk
